id,date,text,message_length,hashtags
721,14-08-2024,":united_states: 5 things to know before the stock market opens thursday - nbc miami:united_states: walmart again says it's picking up market share with wealthier households - marketwatch:united_states: bitcoin, ethereum dip as market digests cpi numbers - decrypt:united_states: video: empowering bess in australia through market participation - energy-storage.news:united_states: surgical suction instruments market set to expand at a staggering 6.0% cagr, reaching us$ 597.72 million by 2032 | polaris market research (pmr) - yahoo finance:united_states: the brief: mapping the market for climate adaptation startups - impactalpha:united_states: energy & utilities roundup: market talk - the wall street journal:united_states: three different factors could trigger the third wave of a pullback: strategist - marketwatch:united_states: brachytherapy devices market poised to grow to us$ 1.9 bn - globenewswire:united_states: deere (de) keeps annual profit outlook on resilient tractor market - bloomberg:united_states: top  news stories :united_states::tear-off_calendar: date - aug 15, 2024",1092,[]
720,14-08-2024,":india: global markets: asian shares gain after us inflation data calm wall street; nikkei up as japan's gdp beats estimates | stock market news - mint:india: stock market holiday today: bse, nse to remain shut for independence day - moneycontrol:india: horoscope today, august 15: good astrological predictions for stock market, business, career, finance and health - business today:india: shrinking entry-level demand stalls smartphone market growth - the economic times:india: the market may be too aggressive on fed rate cuts - bloomberg:india: 'a new phase of growth' for emerging markets - benefits and pensions monitor:india: new starbucks ‘dream’ ceo swings $27 billion in market value - the economic times:india: workshop on financial markets for students jnnce - the hindu:india: maersk europe market update - august 2024 - maersk:india: it sector: largecaps or midcaps? here's what market experts prefer going ahead | stock market news - mint:india: top  news stories :india::tear-off_calendar: date - aug 14, 2024",1025,[]
719,13-08-2024,":united_states: green methanol market forecast report 2024-2030 - globenewswire:united_states: morning bid: us clears inflation decks, nz cut surprises - reuters:united_states: analyst calls: all the market-moving wall street chatter from wednesday - cnbc:united_states: the big risk for the market: becoming an ai echo chamber - the wall street journal:united_states: stocks rise ahead of us cpi data; pound weakens: markets wrap - yahoo finance:united_states: gold hovers near all-time high, us inflation data on radar - reuters:united_states: uk inflation picks up less than expected, boosting rate cut bets - reuters:united_states: morgan stanley's global market sentiment indicator signals risk on - investing.com:united_states: no respite for chinese officials as economy shows new signs of weakness - reuters:united_states: sts digital acquires swiss market maker flovtec - the block:united_states: top  news stories :united_states::tear-off_calendar: date - aug 14, 2024",978,[]
718,13-08-2024,,0,[]
717,13-08-2024,":india: stock market live updates: gift nifty indicates a positive start; us, asian markets gain - moneycontrol:india: stock market live updates august 14, 2024: stock to sell today: idfc ltd (?106.25): sell - businessline:india: asian stocks track us rally in countdown to cpi: markets wrap - the economic times:india: india to outperform global markets for the foreseeable future: levi strauss & co | company business news - mint:india: factor investing has started drawing serious money in india | stock market news - mint:india: contrarian investment in volatile markets: these 5 bank stocks can give 23-49% returns in 1 year, according to analysts - the economic times:india: market makes bullish move, but cpi inflation data due - investor's business daily:india: asia-pacific markets continue winning run as u.s. producer prices rise less than expected; rbnz cuts cash rate - cnbc:india: us markets rally after post producer price data; nasdaq back above 17,000 - cnbctv18:india: warren buffett may have heeded this 'sell' signal on apple stock: while market cap quadrupled, profits only doubled - yahoo finance:india: top  news stories :india::tear-off_calendar: date - aug 13, 2024",1190,[]
716,12-08-2024,":united_states: new york stock exchange (nyse)nyse composite (nya) — 18,226.82 (-40.33, -0.22%):fire: hot stocks (24h):-company  price (%change)   pltr  29.58  (-1.43%)   lumn 4.6550 (-16.43%)    key  15.80   (8.11%)      f   9.88  (-2.23%)   gold  18.91   (8.59%)    bac  38.03  (-0.65%)   vale  10.27  (-0.05%):up-right_arrow: top gainers (24h):-company price (%gain)   gold 18.91 (8.59%)    key 15.80 (8.11%)     zk 14.45 (6.88%)   beke 14.74 (5.06%)     or 17.08 (4.82%):down-right_arrow: top losers (24h):-company  price  (%loss)    elf 145.60 (-9.47%)    amn  53.69 (-7.65%)    alb  75.58 (-7.43%)     hi  33.42 (-7.14%)    tbn  20.04 (-6.79%):counterclockwise_arrows_button: last updated: monday, august 12, 2024 01:53:28 pm est",735,[]
715,12-08-2024,":united_states: national association of securities dealers automated quotations (nasdaq)nasdaq (comp) — 16,755.98 (10.68, 0.06%):fire: hot stocks (24h):-company  price (%change)   nvda 109.30   (4.34%)   tsla 197.32  (-1.34%)   mara  15.65  (-8.07%)   intc  19.26  (-2.28%)    amd 135.93   (1.24%)    wbd   6.71  (-4.48%)   lcid 2.9550  (-7.37%):up-right_arrow: top gainers (24h):-company  price  (%gain)   mndy 250.87 (11.16%)    nfe  14.22  (9.38%)   mirm  43.68  (9.15%)   apge  43.25  (6.79%)   smci 540.66  (6.27%):down-right_arrow: top losers (24h):-company price   (%loss)   sats 14.98 (-10.59%)   mara 15.65  (-8.07%)   irtc 65.57  (-7.65%)    djt 24.33  (-7.17%)  djtww 15.66  (-6.40%):counterclockwise_arrows_button: last updated: monday, august 12, 2024 01:53:28 pm est",780,[]
714,12-08-2024,":united_states: volatility funds lure investors as markets turn jittery - reuters.com:united_states: in the cattle markets: low dairy cow culling boosts cow market - morning ag clips -:united_states: oil prices steady after rising for five sessions - yahoo finance:united_states: shipowners will wave farewell to record low financing costs as bond market dynamics change, dnb says - tradewinds:united_states: jobs market uncertainty causes headache for bank of england rate setters - the guardian:united_states: in financial markets, it's america first: morning brief - yahoo finance:united_states: analyst calls: all the market-moving wall street chatter from tuesday - cnbc:united_states: hindenburg report: why india's market regulator sebi is in the eye of a storm - bbc.com:united_states: investors flock to eth products over btc as markets recover — coinshares - cointelegraph:united_states: india watchdog to retract report alleging apple market abuse - yahoo finance:united_states: top  news stories :united_states::tear-off_calendar: date - aug 13, 2024",1062,[]
713,12-08-2024,":india: national stock exchange (nse)nifty50 — 24,350.90 (-16.60, -0.07%):fire: hot stocks (24h):-  company  price (%change)     idea  16.02  (-0.50%)  olaelec 109.44  (20.00%)  yesbank  24.62   (2.84%) gtlinfra 2.7400  (-2.49%)   suzlon  80.36   (4.99%)filatfash 1.5300  (-7.27%)     hfcl 140.22   (5.82%):up-right_arrow: top gainers (24h):-   company  price  (%gain)   olaelec 109.44 (20.00%)panaceabio 161.17 (20.00%)kotharipro 215.78 (20.00%)  inoxwind 209.07 (20.00%)   heranba 479.80 (19.99%):down-right_arrow: top losers (24h):-  company    price   (%loss)coffeeday    39.93 (-14.31%)  ambikco 1,752.00 (-11.12%)    suntv   819.50 (-10.62%)   rushil    39.70  (-9.46%)    selmc    72.80  (-9.06%):no_entry: market closed.",728,[]
712,12-08-2024,":india: bombay stock exchange (bse)sensex — 79,651.94 (-53.97, -0.07%):fire: hot stocks (24h):-  company  price (%change) gtlinfra 2.7400  (-2.49%)filatfash 1.5100  (-9.04%)     idea  16.03  (-0.50%)   suzlon  80.40   (4.99%)  yesbank  24.39   (1.92%):up-right_arrow: top gainers (24h):-   company    price  (%gain)   smslife 1,351.30 (20.00%)panaceabio   161.45 (19.99%) elprointl   124.25 (19.99%)   heranba   480.50 (19.99%)kotharipro   215.20 (19.99%):down-right_arrow: top losers (24h):-  company  price   (%loss)coffeeday  39.78 (-14.69%)  anuhphr 218.00 (-10.20%)    suntv 820.25 (-10.30%)   rushil  39.70  (-9.46%)     roto 601.00  (-8.42%):no_entry: market closed.",673,[]
711,12-08-2024,":india: stock market today: pnb, sail, sun tv among 15 stocks in f&o ban list on august 13 | stock market news - mint:india: buy & sell, aug 13; top stocks picked by jigar s patel of anand rathi - business standard:india: china goes to new extremes in crackdown on bond-market frenzy - bloomberg:india: markets news, august 12, 2024: s&p 500, nasdaq inch higher as stocks stabilize after last week's wild ride - investopedia:india: stocks halt rebound as oil hits $80 on war angst: markets wrap - yahoo finance:india: dow jones dips but this ai stock rockets; donald trump stock dives after loss (live coverage) - investor's business daily:india: memecoins and layer 1s lead relief rally after market sell-off - the block:india: what history says could happen next after volatility roiled the stock market - marketwatch:india: stocks usually take 6 months to recover from the type of selloff that just hit markets, bofa says - fortune:india: buy or sell: sumeet bagadia recommends three stocks to buy on monday — august 12 | stock market news - mint:india: top  news stories :india::tear-off_calendar: date - aug 12, 2024",1121,[]
710,11-08-2024,":united_states: ecu economics expert breaks down recent stock market downfall - witn:united_states: market sell-off won't last as there's no tech bubble to burst, cio says - cnbc:united_states: china's bond market rattled as central bank squares off with bond bulls - reuters:united_states: stock futures are little changed ahead of key inflation and retail data: live updates - cnbc:united_states: analyst calls: all the market-moving wall street chatter from monday - cnbc:united_states: gold firms as traders brace for us inflation data - reuters:united_states: what are the biggest stock market baggers of all time? - financial times:united_states: goldman sachs predicts gradual drop in market volatility, sees buy opportunities by investing.com - investing.com:united_states: btig: bulk of the bounce is done, durable market bottom still ahead - investing.com:united_states: ai market outlook for august 12, 2024 - forex factory:united_states: top  news stories :united_states::tear-off_calendar: date - aug 12, 2024",1022,[]
709,11-08-2024,":india: buy or sell: vaishali parekh recommends three stocks to buy today — august 12 | stock market news - mint:india: yen slips, markets brace for us inflation data - yahoo finance:india: dividend stocks: icici bank, nhpc, upl, india pesticides among 7 stocks to trade ex-dividend on august 12 | stock market news - mint:india: asia-pacific markets open higher after volatile week; india inflation and industrial data in focus - cnbc:india: india set to close in on china as emerging-market stock anchor - bloomberg:india: bitcoin slips below $59k as crypto market faces $132m in liquidations - bitcoin.com news:india: market sell-off: is it time to buy the dip on this phenomenal streaming stock? - yahoo finance:india: threat to stock markets comes from china and middle east, not the us - the guardian:india: 1:1 bonus issue: 20th august record date; should market participants enter this stock? - goodreturns:india: wall street week ahead: investors’ attention on ppi, cpi inflation numbers, walmart earnings | stock market news - mint:india: top  news stories :india::tear-off_calendar: date - aug 11, 2024",1113,[]
